resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
KP01900,MAMPARA FIJA POLIURETANO (T-III) ACABADO COLOR,Material,General,m2,133.08,133.08,133.08,133.08,1,EUR,133.08,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP00200,MAMPARA FIJA PVC (T-IV) BLANCO,Material,General,m2,75.75,75.75,75.75,75.75,1,EUR,75.75,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP00100,MAMPARA FIJA PVC (T-III) BLANCO,Material,General,m2,88.97,88.97,88.97,88.97,1,EUR,88.97,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KM80170,CERCO DE ESTANQUEIDAD ALUMINIO CUB.PLANA,Material,General,m,37.08,37.08,37.08,37.08,1,EUR,55.62,1.5,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KM80160,VENTANA TE JADO MIXTA MADERA POLIURETANO,Material,General,m2,521.3,521.3,521.3,521.3,1,EUR,521.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KM01900,CONTRAVENTANA ABATIBLE MAD. PINO FLANDES 1ª CALIDAD,Material,General,m2,170.55,170.55,170.55,170.55,1,EUR,170.55,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KP80060,VENTANA ABATIBLE PVC COLOR,Material,General,m2,395.08,395.08,395.08,395.08,1,EUR,395.08,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP02800,VENTANA ABATIBLE POLIURETANO (T-IV) ACABADO COLOR,Material,General,m2,200.92,200.92,200.92,200.92,1,EUR,200.92,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP02700,VENTANA ABATIBLE POLIURETANO (T-III) ACABADO COLOR,Material,General,m2,324.34,324.34,324.34,324.34,1,EUR,324.34,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP02600,VENTANA ABATIBLE POLIURETANO (T-II) ACABADO COLOR,Material,General,m2,383.3,383.3,383.3,383.3,1,EUR,383.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP02500,VENTANA ABATIBLE POLIURETANO (T-I) ACABADO COLOR,Material,General,m2,481.56,481.56,481.56,481.56,1,EUR,481.56,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP01000,VENTANA ABATIBLE PVC (T-IV) BLANCO,Material,General,m2,152.87,152.87,152.87,152.87,1,EUR,152.87,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP00900,VENTANA ABATIBLE PVC (T-III) BLANCO,Material,General,m2,179.05,179.05,179.05,179.05,1,EUR,179.05,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP00800,VENTANA ABATIBLE PVC (T-II) BLANCO,Material,General,m2,371.54,371.54,371.54,371.54,1,EUR,371.54,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80010,PUERTA PLEGABLE LAMAS VINÍLICAS TERM. MADERA,Material,General,m2,86.59,86.59,86.59,86.59,1,EUR,86.59,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Plegables
KP80055,PUERTA CORREDERA PVC IMITANDO MADERA (T-IV),Material,General,m2,150.45,150.45,150.45,150.45,1,EUR,150.45,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80050,PUERTA CORREDERA PVC IMITANDO MADERA,Material,General,m2,154.24,154.24,154.24,154.24,1,EUR,154.24,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80045,PUERTA CORREDERA PVC COLOR (T-IV),Material,General,m2,142.88,142.88,142.88,142.88,1,EUR,142.88,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80040,PUERTA CORREDERA PVC COLOR,Material,General,m2,147.04,147.04,147.04,147.04,1,EUR,147.04,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP02400,PUERTA CORREDERA POLIURETANO (T-IV) ACABADO COLOR,Material,General,m2,155.01,155.01,155.01,155.01,1,EUR,155.01,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP02300,PUERTA CORREDERA POLIURETANO (T-III) ACABADO COLOR,Material,General,m2,227.94,227.94,227.94,227.94,1,EUR,227.94,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP00600,PUERTA CORREDERA PVC (T-IV) BLANCO,Material,General,m2,118.69,118.69,118.69,118.69,1,EUR,118.69,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP03000,VENTANA CORREDERA POLIURETANO (T-II) ACABADO COLOR,Material,General,m2,262.11,262.11,262.11,262.11,1,EUR,262.11,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP02900,VENTANA CORREDERA POLIURETANO (T-I) ACABADO COLOR,Material,General,m2,420.48,420.48,420.48,420.48,1,EUR,420.48,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP01400,VENTANA CORREDERA PVC (T-IV) BLANCO,Material,General,m2,85.67,85.67,85.67,85.67,1,EUR,85.67,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP01300,VENTANA CORREDERA PVC (T-III) BLANCO,Material,General,m2,101.88,101.88,101.88,101.88,1,EUR,101.88,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP01200,VENTANA CORREDERA PVC (T-II) BLANCO,Material,General,m2,244.22,244.22,244.22,244.22,1,EUR,244.22,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80086,VENTANA BASCULANTE OJO DE BUEY PVC PLANCO (T-IV),Material,General,m2,194.83,194.83,194.83,194.83,1,EUR,194.83,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80084,VENTANA BASCULANTE OJO DE BUEY PVC PLANCO (T-II),Material,General,m2,254.36,254.36,254.36,254.36,1,EUR,254.36,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80082,VENTANA BASCULANTE OJO DE BUEY PVC PLANCO (T-I),Material,General,m2,427.55,427.55,427.55,427.55,1,EUR,427.55,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80080,VENTANA BASCULANTE OJO DE BUEY PVC PLANCO,Material,General,m2,227.3,227.3,227.3,227.3,1,EUR,227.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80076,VENTANA ABATIBLE PVC IMITACIÓN MADERA (T-IV),Material,General,m2,416.72,416.72,416.72,416.72,1,EUR,416.72,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80074,VENTANA ABATIBLE PVC IMITACIÓN MADERA (T-II),Material,General,m2,543.36,543.36,543.36,543.36,1,EUR,543.36,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80072,VENTANA ABATIBLE PVC IMITACIÓN MADERA (T-I),Material,General,m2,909.22,909.22,909.22,909.22,1,EUR,909.22,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80070,VENTANA ABATIBLE PVC IMITACIÓN MADERA,Material,General,m2,482.53,482.53,482.53,482.53,1,EUR,482.53,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80066,VENTANA ABATIBLE PVC COLOR (T-IV),Material,General,m2,339.87,339.87,339.87,339.87,1,EUR,339.87,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80064,VENTANA ABATIBLE PVC COLOR (T-II),Material,General,m2,438.37,438.37,438.37,438.37,1,EUR,438.37,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP80062,VENTANA ABATIBLE PVC COLOR (T-I),Material,General,m2,736.03,736.03,736.03,736.03,1,EUR,736.03,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KP03400,VENTANA FIJA POLIURETANO (T-II) ACABADO COLOR,Material,General,m2,190.17,190.17,190.17,190.17,1,EUR,190.17,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP03300,VENTANA FIJA POLIURETANO (T-I) ACABADO COLOR,Material,General,m2,263.3,263.3,263.3,263.3,1,EUR,263.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP01800,VENTANA FIJA PVC (T-IV) BLANCO,Material,General,m2,66.65,66.65,66.65,66.65,1,EUR,66.65,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP01700,VENTANA FIJA PVC (T-III) BLANCO,Material,General,m2,84.3,84.3,84.3,84.3,1,EUR,84.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP01600,VENTANA FIJA PVC (T-II) BLANCO,Material,General,m2,185.7,185.7,185.7,185.7,1,EUR,185.7,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP01500,VENTANA FIJA PVC (T-I) BLANCO,Material,General,m2,243.04,243.04,243.04,243.04,1,EUR,243.04,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP80106,VENTANA CORREDERA PVC IMITACION MADERA (T-IV),Material,General,m2,245.76,245.76,245.76,245.76,1,EUR,245.76,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80104,VENTANA CORREDERA PVC IMITACION MADERA (T-II),Material,General,m2,324.72,324.72,324.72,324.72,1,EUR,324.72,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80102,VENTANA CORREDERA PVC IMITACION MADERA (T-I),Material,General,m2,541.2,541.2,541.2,541.2,1,EUR,541.2,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80100,VENTANA CORREDERA PVC IMITACION MADERA,Material,General,m2,286.29,286.29,286.29,286.29,1,EUR,286.29,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80096,VENTANA CORREDERA PVC COLOR (T-IV),Material,General,m2,227.3,227.3,227.3,227.3,1,EUR,227.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80094,VENTANA CORREDERA PVC COLOR (T-II),Material,General,m2,298.74,298.74,298.74,298.74,1,EUR,298.74,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80092,VENTANA CORREDERA PVC COLOR (T-I),Material,General,m2,497.9,497.9,497.9,497.9,1,EUR,497.9,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP80090,VENTANA CORREDERA PVC COLOR,Material,General,m2,265.19,265.19,265.19,265.19,1,EUR,265.19,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP03200,VENTANA CORREDERA POLIURETANO (T-IV) ACABADO COLOR,Material,General,m2,116.26,116.26,116.26,116.26,1,EUR,116.26,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KP03100,VENTANA CORREDERA POLIURETANO (T-III) ACABADO COLOR,Material,General,m2,181.22,181.22,181.22,181.22,1,EUR,181.22,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
IC53200,"REJILLA DE RETÍCULA 1/2"" PASO AL. ANODIZADO 250x150 mm",Material,General,u,21.17,21.17,21.17,21.17,1,EUR,21.17,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC55000,REJILLA LAMAS FIJAS A 45º AL. ANODIZADO 250x150 mm,Material,General,u,8.42,8.42,8.42,8.42,1,EUR,8.42,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC53901N,REJILLA DOBLE DEFLEXIÓN LAMAS ORIENT. ALUMINIO BLANCO 600X200 mm,Material,General,u,59.24,59.24,59.24,59.24,1,EUR,59.24,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC53900,REJILLA DOBLE DEFLEXIÓN LAMAS ORIENT. AL. ANOD. 250x150 mm,Material,General,u,30.68,30.68,30.68,30.68,1,EUR,30.68,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC4203N,MARCO DE CHAPA GALV. O MADERA PARA REJILLA DE 900X400 mm,Material,General,u,14.95,14.95,14.95,14.95,1,EUR,14.95,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC579003N,REJILLA LAMAS HORIZONTALES FIJA AL BLANCO 900X400 mm,Material,General,u,65.0,65.0,65.0,65.0,1,EUR,65.0,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC42302N,MARCO DE CHAPA GALV. O MADERA PARA REJILLA DE 400X200 mm,Material,General,u,7.25,7.25,7.25,7.25,1,EUR,7.25,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC579002N,REJILLA LAMAS VERTICALES FIJA AL. BLANCO 400X200 mm,Material,General,u,35.17,35.17,35.17,35.17,1,EUR,35.17,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC579001N,REJILLA LAMAS VERT. FIJA ALUMINIO BLANCO 600x200 mm,Material,General,u,35.5,35.5,35.5,35.5,1,EUR,35.5,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC57900,REJILLA LAMAS VERT. ORIENT. UNA A UNA AL. ANOD. 250x150 mm,Material,General,u,23.78,23.78,23.78,23.78,1,EUR,23.78,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
IC57200,REJILLA LAMAS HOR. ORIENT. UNA A UNA AL. ANOD. 500x250 mm,Material,General,u,38.62,38.62,38.62,38.62,1,EUR,38.62,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
KP80114,VENTANA FIJA PVC COLOR(T-II),Material,General,m2,259.78,259.78,259.78,259.78,1,EUR,259.78,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP80112,VENTANA FIJA PVC COLOR (T-I),Material,General,m2,432.96,432.96,432.96,432.96,1,EUR,432.96,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP80110,VENTANA FIJA PVC COLOR,Material,General,m2,227.3,227.3,227.3,227.3,1,EUR,227.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP03600,VENTANA FIJA POLIURETANO (T-IV) ACABADO COLOR,Material,General,m2,86.2,86.2,86.2,86.2,1,EUR,86.2,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KP03500,VENTANA FIJA POLIURETANO (T-III) ACABADO COLOR,Material,General,m2,136.05,136.05,136.05,136.05,1,EUR,136.05,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
08CAD00006,"CONDUCTO RECTANG. DISTR. AIRE AC. GALV. 0,8 mm L. MÁX. 0,9 m",Material,General,m2,49.03,49.03,49.03,49.03,1,EUR,49.03,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución
KS00300,"BARANDILLA RETIC. 60x60 cm PLETINAS 20.2, 10.2",Material,General,m,56.03,56.03,56.03,56.03,1,EUR,56.03,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Acero
KA00400,ACERO EN PERFILES NORMALIZADOS MANUFACTURADO,Material,General,kg,1.76,1.76,1.76,1.76,1,EUR,5.61,3.19,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Acero
KL03600SA,VENTANA ABATIBLE PVC sin persiana,Material,General,m2,260.43,260.43,260.43,260.43,1,EUR,260.43,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN
KL03600PA,VENTANA ABATIBLE COMPACTA PVC CON PERSIANA,Material,General,m2,296.52,296.52,296.52,296.52,1,EUR,296.52,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN
